,title,company,rating,location,salary,summary
476,Senior Data Scientist,Fundnel Pte Ltd,,"Mumbai, Maharashtra",,"Familiarity with data engineering methodologies, including SQL, ETL and experience in manipulating data sets with structured and unstructured data using Hadoop,…30+ days ago·More...View all Fundnel Pte Ltd jobs - Mumbai jobsSalary Search: Senior Data Scientist salaries in Mumbai, Maharashtra"
477,Master Data Science,HP,4.0,"Bengaluru, Karnataka",,"Understanding of data structures, data modelling and software architecture.Experience in implementation of data science projects.30+ days ago·More...View all HP jobs - Bengaluru jobsSalary Search: Master Data Science salaries in Bengaluru, KarnatakaSee popular questions & answers about HP"
478,"Data Science Manager (Bengaluru, India)",ZS,3.8,"Bengaluru, Karnataka+1 location",,"Our teams work on multiple projects simultaneously, leveraging advanced data analytics and problem-solving techniques.Knowledge of programming – Java/Python/R.29 days ago·More...View all ZS jobs - Bengaluru jobsSalary Search: Data Science Manager (Bengaluru, India) salaries in Bengaluru, Karnataka"
479,"Software Engineer II, Machine Learning",Uber,3.7,"Bengaluru, Karnataka",,"As an engineer you will have a lot of opportunities to work with product managers, data scientists and of course engineers from other teams.30+ days ago"
480,DATA SCIENTIST,Inference Labs,,"Bengaluru, Karnataka",,"Monitors and continuously improves the data sources, usability and data.We are looking for experienced data scientists with strong advanced analysis and…30+ days ago·More...View all Inference Labs jobs - Bengaluru jobsSalary Search: DATA SCIENTIST salaries in Bengaluru, KarnatakaSee popular questions & answers about Inference Labs"
481,NLP Engineer,Wise Monk,,Remote,,"Study and transform data science prototypes.Understanding of NLP techniques for text representation, semantic extraction techniques, data structures and…30+ days ago·More...View all Wise Monk jobs - Remote jobsSalary Search: NLP Engineer salaries in Remote"
482,Analyst - Data Science,Merkle,,"Pune, Maharashtra",,"1+ years core data science/analytics experience.Use statistical methods to analyze data and generate useful business reports.30+ days ago·More...View all Merkle jobs - Pune jobsSalary Search: Analyst - Data Science salaries in Pune, Maharashtra"
483,Data Security Analyst,ADCI - Karnataka,3.5,"Bengaluru, Karnataka",,"Experience in developing data security frameworks and audit mechanisms along with conducting data security audits.Capability to develop and analyze metrics.11 days ago·More...View all ADCI - Karnataka jobs - Bengaluru jobsSalary Search: Data Security Analyst salaries in Bengaluru, KarnatakaSee popular questions & answers about ADCI - Karnataka"
484,Data Scientist,AppZen,,"Pune, Maharashtra",,"You will be working with a team of highly skilled and motivated data scientists and machine learning engineers.M.Sc. or M.E. or M.30+ days ago·More...View all AppZen jobs - Pune jobsSalary Search: Data Scientist salaries in Pune, Maharashtra"
485,Lead ML Engineer - I,CarDekho,3.9,"Gurgaon, Haryana",,"Strong communication and data presentation skills.Machine learning and data modeling applications.As a Data Scientist you will be responsible for building…30+ days ago·More...View all CarDekho jobs - Gurgaon jobsSalary Search: Lead ML Engineer - I salaries in Gurgaon, Haryana"
486,Applied Artificial Intelligence - Machine Learning Analyst,"JPMorgan Chase Bank, N.A.",3.9,"Mumbai, Maharashtra",,"Establish data quality checks and validations.Support Technology with data normalization and transformation.Manage the data extraction process by training the…16 days ago·More...View all JPMorgan Chase Bank, N.A. jobs - Mumbai jobsSalary Search: Applied Artificial Intelligence - Machine Learning Analyst salaries"
487,People Analytics Analyst,Black & Veatch,3.8,"Mumbai, Maharashtra",,"Experience in data query languages-SQL.Should have worked on data science projects.Utilization of Alteryx tool for data science work.30+ days ago·More...View all Black & Veatch jobs - Mumbai jobsSalary Search: People Analytics Analyst salaries in Mumbai, MaharashtraSee popular questions & answers about Black & Veatch"
488,Data Scientist,Ideas2IT Technologies,4.5,"Chennai, Tamil Nadu",,"AI-driven Adaptive engineering to semi-automagically build industrial designs based on historical data.Working with Facebook AI Research (FAIR) team on core ML…30+ days ago·More...View all Ideas2IT Technologies jobs - Chennai jobsSalary Search: Data Scientist salaries in Chennai, Tamil Nadu"
489,Data Scientist,Imurgence,,"Jamshedpur, Jharkhand",,"Sound concepts on Big data analytics will be helpful.Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.30+ days ago·More...View all Imurgence jobs - Jamshedpur jobsSalary Search: Data Scientist salaries in Jamshedpur, Jharkhand"
490,Deep Learning Engineer,PathPartner Technology Pvt Ltd,,"Bengaluru, Karnataka•Temporarily Remote","₹7,00,000 a year","Preferably should crack the hacker rank test of Data structures and algos.Bachelor's degree in Engineering, Information Systems, Computer Science, or related…30+ days ago·More...View all PathPartner Technology Pvt Ltd jobs - Bengaluru jobsSalary Search: Deep Learning Engineer salaries in Bengaluru, Karnataka"
491,Engineer | Machine Learning,BluePi Consulting Pvt Ltd.,,"Gurgaon, Haryana",,"Solve complex business problems involving TBs of data.Perform cleaning and analysis on huge volumes of data using python and frameworks therein.30+ days ago·More...View all BluePi Consulting Pvt Ltd. jobs - Gurgaon jobsSalary Search: Engineer | Machine Learning salaries in Gurgaon, Haryana"
492,"Software Engineer II, Machine Learning",Uber,3.7,"Bengaluru, Karnataka",,"As an engineer you will have a lot of opportunities to work with product managers, data scientists and of course engineers from other teams.30+ days ago"
493,Senior Developer - Data Science,Thermo Fisher Scientific,3.5,"Bengaluru, Karnataka",,System (HDFS) and with processing large data stores.As a Scientist/developer you will develop Liquid Chromatography Mass Spectrometry (LCMS) algorithms for…30+ days ago
494,SA - Machine Learning,Golden Opportunities Private Limited,,"Chennai, Tamil Nadu",,Machine Learning Candidate?s Specification: Experience: 6-9 years Job Description: Understanding business objectives and developing models that help to achieve…30+ days ago
495,NLP Engineer,Wise Monk,,Remote,,"Study and transform data science prototypes.Understanding of NLP techniques for text representation, semantic extraction techniques, data structures and…30+ days ago·More...View all Wise Monk jobs - Remote jobsSalary Search: NLP Engineer salaries in Remote"
496,Analyst - Data Science,Merkle,,"Pune, Maharashtra",,"1+ years core data science/analytics experience.Use statistical methods to analyze data and generate useful business reports.30+ days ago·More...View all Merkle jobs - Pune jobsSalary Search: Analyst - Data Science salaries in Pune, Maharashtra"
497,Data Security Analyst,ADCI - Karnataka,3.5,"Bengaluru, Karnataka",,"Experience in developing data security frameworks and audit mechanisms along with conducting data security audits.Capability to develop and analyze metrics.11 days ago·More...View all ADCI - Karnataka jobs - Bengaluru jobsSalary Search: Data Security Analyst salaries in Bengaluru, KarnatakaSee popular questions & answers about ADCI - Karnataka"
498,Data Scientist,AppZen,,"Pune, Maharashtra",,"You will be working with a team of highly skilled and motivated data scientists and machine learning engineers.M.Sc. or M.E. or M.30+ days ago·More...View all AppZen jobs - Pune jobsSalary Search: Data Scientist salaries in Pune, Maharashtra"
499,Lead ML Engineer - I,CarDekho,3.9,"Gurgaon, Haryana",,"Strong communication and data presentation skills.Machine learning and data modeling applications.As a Data Scientist you will be responsible for building…30+ days ago·More...View all CarDekho jobs - Gurgaon jobsSalary Search: Lead ML Engineer - I salaries in Gurgaon, Haryana"
500,Applied Artificial Intelligence - Machine Learning Analyst,"JPMorgan Chase Bank, N.A.",3.9,"Mumbai, Maharashtra",,"Establish data quality checks and validations.Support Technology with data normalization and transformation.Manage the data extraction process by training the…16 days ago·More...View all JPMorgan Chase Bank, N.A. jobs - Mumbai jobsSalary Search: Applied Artificial Intelligence - Machine Learning Analyst salaries"
501,People Analytics Analyst,Black & Veatch,3.8,"Mumbai, Maharashtra",,"Experience in data query languages-SQL.Should have worked on data science projects.Utilization of Alteryx tool for data science work.30+ days ago·More...View all Black & Veatch jobs - Mumbai jobsSalary Search: People Analytics Analyst salaries in Mumbai, MaharashtraSee popular questions & answers about Black & Veatch"
502,Data Scientist,Ideas2IT Technologies,4.5,"Chennai, Tamil Nadu",,"AI-driven Adaptive engineering to semi-automagically build industrial designs based on historical data.Working with Facebook AI Research (FAIR) team on core ML…30+ days ago·More...View all Ideas2IT Technologies jobs - Chennai jobsSalary Search: Data Scientist salaries in Chennai, Tamil Nadu"
503,Data Scientist,Imurgence,,"Jamshedpur, Jharkhand",,"Sound concepts on Big data analytics will be helpful.Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.30+ days ago·More...View all Imurgence jobs - Jamshedpur jobsSalary Search: Data Scientist salaries in Jamshedpur, Jharkhand"
504,Deep Learning Engineer,PathPartner Technology Pvt Ltd,,"Bengaluru, Karnataka•Temporarily Remote","₹7,00,000 a year","Preferably should crack the hacker rank test of Data structures and algos.Bachelor's degree in Engineering, Information Systems, Computer Science, or related…30+ days ago·More...View all PathPartner Technology Pvt Ltd jobs - Bengaluru jobsSalary Search: Deep Learning Engineer salaries in Bengaluru, Karnataka"
505,Engineer | Machine Learning,BluePi Consulting Pvt Ltd.,,"Gurgaon, Haryana",,"Solve complex business problems involving TBs of data.Perform cleaning and analysis on huge volumes of data using python and frameworks therein.30+ days ago·More...View all BluePi Consulting Pvt Ltd. jobs - Gurgaon jobsSalary Search: Engineer | Machine Learning salaries in Gurgaon, Haryana"
506,Lead Product Manager - Technical-AI/ML,PayPal,3.9,"Bengaluru, Karnataka",,"Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and…30+ days ago"
507,Mgr Workforce Analytics,Labcorp,3.4,"Bengaluru, Karnataka",,Contributes to process improvements regarding data integrity and data governance.Maintains confidentiality; appropriately protects employee personal data.29 days ago
508,Senior Engineer - Data Science,Thermo Fisher Scientific,3.5,"Bengaluru, Karnataka",,System (HDFS) and with processing large data stores.As a Scientist/developer you will develop Liquid Chromatography Mass Spectrometry (LCMS) algorithms for…30+ days ago
509,Senior Software Engineer - Big Data - Multiple Locations,UnitedHealth Group,3.6,"Bengaluru, Karnataka",,"There's no room for error.Design & Develop solutions using Big Data, Java Tech Stack to solve complex problems.Hands on experience in production cloud - AWS.11 days ago"
510,Data Scientist,Imurgence,,"Jamshedpur, Jharkhand",,"Sound concepts on Big data analytics will be helpful.Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.30+ days ago·More...View all Imurgence jobs - Jamshedpur jobsSalary Search: Data Scientist salaries in Jamshedpur, Jharkhand"
511,Deep Learning Engineer,PathPartner Technology Pvt Ltd,,"Bengaluru, Karnataka•Temporarily Remote","₹7,00,000 a year","Preferably should crack the hacker rank test of Data structures and algos.Bachelor's degree in Engineering, Information Systems, Computer Science, or related…30+ days ago·More...View all PathPartner Technology Pvt Ltd jobs - Bengaluru jobsSalary Search: Deep Learning Engineer salaries in Bengaluru, Karnataka"
